DATE,DATE & TIME,SIDE,SYMBOL,QTY,PRICE,REALIZED P&L
12/11/1991,1991-12-11-09.37.10.000000,SELL,GFZ,163.0,17.59,0.0
12/11/1991,1991-12-11-09.37.10.000000,SELL,HY,123.0,40.15,-12.1500
12/11/1991,1991-12-11-09.37.10.000000,SELL,HBIRL,90.0,32.43,0.0
12/11/1991,1991-12-11-09.37.10.000000,SELL,IPVFL,231.0,15.75,0.0
12/11/1991,1991-12-11-09.37.10.000000,SELL,IBQ,104.0,37.91,0.0
12/11/1991,1991-12-11-09.37.10.000000,SELL,MHEIL,98.0,27.84,0.0
12/11/1991,1991-12-11-09.37.13.000000,SELL,XPECL,142.0,31.87,0.0
12/11/1991,1991-12-11-09.37.13.000000,SELL,GXBZL,148.0,32.48,0.0
12/11/1991,1991-12-11-09.37.13.000000,SELL,GXCLL,130.0,24.88,0.0
12/11/1991,1991-12-11-09.37.13.000000,SELL,GBRYL,150.0,13.2,0.0
12/11/1991,1991-12-11-09.37.15.000000,SELL,NUBAL,256.0,17.62,0.0
12/11/1991,1991-12-11-09.37.15.000000,SELL,QGRTL,356.0,15.82,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,NPR,14.0,101.12,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,NTPB,25.0,59.89,75.7500
12/11/1991,1991-12-11-09.39.01.000000,SELL,NZR,20.0,49.18,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,NAFF,25.0,86.27,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,NEPB,168.0,11.65,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,NEZU,35.0,49.42,95.9000
12/11/1991,1991-12-11-09.39.01.000000,SELL,NGUA,22.0,133.06,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,NGV,63.0,32.88,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,ORNI,32.0,86.11,434.7800
12/11/1991,1991-12-11-09.39.01.000000,SELL,OZEA,18.0,69.06,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,OJN,15.0,108.46,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,PREA,38.0,56.17,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,PYO,10.0,185.98,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,PZV,15.0,132.28,56.6000
12/11/1991,1991-12-11-09.39.01.000000,SELL,QVFPN,20.0,86.14,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,QXF,35.0,56.09,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,QED,13.0,107.99,350.8700
12/11/1991,1991-12-11-09.39.01.000000,SELL,QFJ,44.0,42.62,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,SRVP,16.0,88.26,378.4000
12/11/1991,1991-12-11-09.39.01.000000,SELL,SRLR,28.0,37.3,-5.3600
12/11/1991,1991-12-11-09.39.01.000000,SELL,SV,34.0,26.59,-23.6800
12/11/1991,1991-12-11-09.39.01.000000,SELL,SAC,58.0,33.33,648.8800
12/11/1991,1991-12-11-09.39.01.000000,SELL,TTT,18.0,76.86,9.7600
12/11/1991,1991-12-11-09.39.01.000000,SELL,UNVA,30.0,82.25,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,VYZA,13.0,100.63,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,VFET,8.0,373.89,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,XZK,20.0,52.14,89.0000
12/11/1991,1991-12-11-09.39.01.000000,SELL,XFH,13.0,118.57,-21.9700
12/11/1991,1991-12-11-09.39.01.000000,SELL,YAXQ,8.0,235.56,27.1000
12/11/1991,1991-12-11-09.39.01.000000,SELL,ZXGK,25.0,64.45,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,ZAFG,33.0,63.31,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,ZFZ,19.0,79.46,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,A,13.0,97.72,132.4300
12/11/1991,1991-12-11-09.39.01.000000,SELL,AQFA,18.0,72.91,166.3200
12/11/1991,1991-12-11-09.39.01.000000,SELL,ABJ,30.0,50.99,120.9000
12/11/1991,1991-12-11-09.39.01.000000,SELL,AIQN,117.0,15.53,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,BVV,17.0,77.25,-2.4300
12/11/1991,1991-12-11-09.39.01.000000,SELL,CVV,15.0,138.71,385.4400
12/11/1991,1991-12-11-09.39.01.000000,SELL,CVAP,30.0,36.01,160.8000
12/11/1991,1991-12-11-09.39.01.000000,SELL,CFZG,15.0,118.72,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,EBX,13.0,111.35,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,FNZ,5.0,231.01,-71.8400
12/11/1991,1991-12-11-09.39.01.000000,SELL,FCYX,43.0,68.28,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,GEBJ,27.0,79.72,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,GJGE,36.0,51.62,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,HN,31.0,84.45,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,HYGN,5.0,94.84,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,HYGV,9.0,150.78,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,IFNG,28.0,59.98,-183.7600
12/11/1991,1991-12-11-09.39.01.000000,SELL,JNO,23.0,66.91,311.1900
12/11/1991,1991-12-11-09.39.01.000000,SELL,JOP,22.0,90.18,156.7800
12/11/1991,1991-12-11-09.39.01.000000,SELL,JQNL,30.0,79.84,0.0
12/11/1991,1991-12-11-09.39.01.000000,SELL,JLAA,8.0,180.19,330.4000
12/11/1991,1991-12-11-09.39.01.000000,SELL,MGF,48.0,31.34,11.5200
12/11/1991,1991-12-11-09.39.37.000000,BUY,PPHE,2500.0,7.9,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,NRT,272.0,8.87,601.1200
12/11/1991,1991-12-11-09.39.46.000000,SELL,NZK,85.0,22.54,141.1000
12/11/1991,1991-12-11-09.39.46.000000,SELL,NMA,65.0,56.95,-3.0500
12/11/1991,1991-12-11-09.39.46.000000,SELL,OPF,131.0,17.26,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,OC,96.0,46.72,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,OFOE,195.0,6.04,-75.8400
12/11/1991,1991-12-11-09.39.46.000000,SELL,PNW,105.0,32.1,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,PEU,130.0,24.19,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,PEESL,369.0,7.52,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,PK,126.0,11.62,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,QQNVS,20.0,82.11,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,R,60.0,45.82,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,ROE,170.0,2.55,-108.8000
12/11/1991,1991-12-11-09.39.46.000000,SELL,REVP,195.0,11.88,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,SYRK,160.0,7.25,48.9500
12/11/1991,1991-12-11-09.39.46.000000,SELL,SHWVL,75.0,27.79,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,TFX,40.0,52.07,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,UZP,50.0,41.01,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,UFOP,30.0,53.8,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,VFACL,240.0,14.08,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,VGNYL,470.0,8.17,573.7500
12/11/1991,1991-12-11-09.39.46.000000,SELL,WFNVL,65.0,25.51,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,YHXBL,30.0,61.16,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,ZNXFL,190.0,15.18,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,ZEJFL,150.0,21.64,294.0000
12/11/1991,1991-12-11-09.39.46.000000,SELL,ZGH,300.0,6.26,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,AGG,100.0,25.74,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,BENA,241.0,12.09,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,BHOFS,85.0,18.81,59.8500
12/11/1991,1991-12-11-09.39.46.000000,SELL,COE'N,175.0,14.79,-71.5000
12/11/1991,1991-12-11-09.39.46.000000,SELL,CXK,35.0,78.81,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,CGTPL,295.0,4.48,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,FAL,40.0,50.82,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,FFERL,10.0,87.53,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,FMRIL,325.0,8.62,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,GRS,124.0,15.73,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,GRY,35.0,53.68,54.9500
12/11/1991,1991-12-11-09.39.46.000000,SELL,GV,352.0,9.29,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,GXBZL,65.0,32.48,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,GXCLL,75.0,24.87,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,GZ,5.0,121.14,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,GBG,45.0,57.59,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,GFPQL,135.0,16.25,-138.8800
12/11/1991,1991-12-11-09.39.46.000000,SELL,GFH,58.0,25.3,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,HA,50.0,39.22,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,IVI,41.0,18.36,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,IBQ,60.0,37.9,0.0
12/11/1991,1991-12-11-09.39.46.000000,SELL,JGXJL,72.0,27.9,0.0
12/11/1991,1991-12-11-09.39.47.000000,SELL,QFAXL,115.0,18.21,0.0
12/11/1991,1991-12-11-09.39.49.000000,SELL,NYCZL,140.0,14.55,0.0
12/11/1991,1991-12-11-09.39.49.000000,SELL,QACYL,160.0,10.27,0.0
12/11/1991,1991-12-11-09.39.49.000000,SELL,SCNSL,230.0,5.51,-64.4000
12/11/1991,1991-12-11-09.39.49.000000,SELL,ZFNQL,170.0,13.11,0.0
12/11/1991,1991-12-11-09.39.49.000000,SELL,AFNAL,165.0,17.5,0.0
12/11/1991,1991-12-11-09.40.04.000000,SELL,NUBAL,174.0,17.62,0.0
12/11/1991,1991-12-11-09.40.04.000000,SELL,QGRTL,130.0,15.81,0.0
12/11/1991,1991-12-11-09.40.04.000000,SELL,TQSML,210.0,22.9,0.0
12/11/1991,1991-12-11-09.41.29.000000,SELL,VRC,2000.0,121.87,-4989.4000
12/11/1991,1991-12-11-10.14.25.000000,BUY,ZPX,4.0,159.01,-206.8800
12/11/1991,1991-12-11-10.14.25.000000,BUY,ZPX,40.0,159.01,-159.7200
12/11/1991,1991-12-11-10.14.25.000000,BUY,ZPX,5.0,159.01,0.0
12/11/1991,1991-12-11-10.14.25.000000,BUY,ZPX,5.0,159.01,0.0
12/11/1991,1991-12-11-10.14.25.000000,BUY,ZPX,8.0,159.01,0.0
12/11/1991,1991-12-11-10.14.25.000000,BUY,ZPX,7.0,159.01,0.0
12/11/1991,1991-12-11-10.14.25.000000,BUY,ZPX,8.0,159.01,0.0
12/11/1991,1991-12-11-10.14.25.000000,BUY,ZPX,27.0,159.01,0.0
12/11/1991,1991-12-11-10.14.25.000000,BUY,ZPX,33.0,159.01,0.0
12/11/1991,1991-12-11-10.14.25.000000,BUY,ZPX,4.0,159.01,0.0
12/11/1991,1991-12-11-10.14.25.000000,BUY,ZPX,4.0,159.01,0.0
12/11/1991,1991-12-11-10.14.25.000000,BUY,ZPX,5.0,159.01,0.0
12/11/1991,1991-12-11-10.14.25.000000,BUY,ZPX,3.0,159.01,0.0
12/11/1991,1991-12-11-10.17.34.000000,BUY,URJN,2500.0,0.27,0.0
12/11/1991,1991-12-11-10.17.38.000000,SELL,NQRF,500.0,55.28,-842.5000
12/11/1991,1991-12-11-10.24.51.000000,SELL,NQRF,500.0,55.19,-905.0000
12/11/1991,1991-12-11-10.26.03.000000,BUY,URJN,2500.0,0.29,0.0
12/11/1991,1991-12-11-11.00.00.000000,BUY,PPHE,890.0,7.88,0.0
12/11/1991,1991-12-11-11.02.53.000000,BUY,ZH,1500.0,22.76,0.0
12/11/1991,1991-12-11-11.04.57.000000,SELL,NQRF,1500.0,54.65,-3815.5000
12/11/1991,1991-12-11-11.10.35.000000,SELL,NOG,9.0,36.87,14.5800
12/11/1991,1991-12-11-11.10.35.000000,SELL,NPR,2.0,100.3,0.0
12/11/1991,1991-12-11-11.10.35.000000,SELL,NPA,5.0,74.91,0.0
12/11/1991,1991-12-11-11.10.35.000000,SELL,ORA,4.0,54.21,0.0
12/11/1991,1991-12-11-11.10.35.000000,SELL,PPR,4.0,41.79,0.0
12/11/1991,1991-12-11-11.10.35.000000,SELL,PZPFX,7.0,47.74,6.8600
12/11/1991,1991-12-11-11.10.35.000000,SELL,PBI,4.0,66.99,0.0
12/11/1991,1991-12-11-11.10.35.000000,SELL,PIF,8.0,68.33,0.0
12/11/1991,1991-12-11-11.10.35.000000,SELL,PIK,3.0,122.65,0.0
12/11/1991,1991-12-11-11.10.35.000000,SELL,QRB,1.0,125.19,0.0
12/11/1991,1991-12-11-11.10.35.000000,SELL,QVF,3.0,71.53,0.0
12/11/1991,1991-12-11-11.10.35.000000,SELL,QYCU,3.0,58.12,0.0
12/11/1991,1991-12-11-11.10.35.000000,SELL,SVF,2.0,50.85,0.0
12/11/1991,1991-12-11-11.10.35.000000,SELL,TVF,7.0,50.48,0.0
12/11/1991,1991-12-11-11.10.35.000000,SELL,GLP,6.0,37.47,4.9200
12/11/1991,1991-12-11-11.10.35.000000,SELL,KBZ,5.0,94.58,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,QUE,2.0,74.58,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,RFEK,3.0,67.43,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,TF,3.0,168.13,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,UBA,4.0,87.09,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,VOZ,1.0,176.6,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,WPV,4.0,50.01,0.7600
12/11/1991,1991-12-11-11.10.36.000000,SELL,WAW,5.0,93.15,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,WCZ,14.0,56.18,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,YZG,4.0,138.37,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,YB,9.0,50.45,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,ZPQ,1.0,95.51,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,ZRG,8.0,51.48,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,ZZZ,2.0,128.71,0.0
12/11/1991,1991-12-11-11.10.36.000000,BUY,AQND,15.0,38.94,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,AFETL,5.0,73.31,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,BEPY,9.0,34.74,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,BKL,2.0,92.65,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,CZ,7.0,85.82,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,CCT,5.0,184.0,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,CEH,2.0,88.72,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,FGW,2.0,58.3,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,FGG,2.0,71.05,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,GTG,4.0,63.38,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,GZB,4.0,101.65,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,GEI,4.0,87.72,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,HCF,3.0,101.15,49.6800
12/11/1991,1991-12-11-11.10.36.000000,SELL,HGK,3.0,109.79,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,IBQ,4.0,37.74,0.0
12/11/1991,1991-12-11-11.10.36.000000,SELL,IM,6.0,48.47,-15.7200
12/11/1991,1991-12-11-11.10.36.000000,SELL,JSP,16.0,43.65,0.0
12/11/1991,1991-12-11-11.10.50.000000,SELL,CSR,18.0,30.85,0.0
12/11/1991,1991-12-11-11.16.13.000000,BUY,URJN,2500.0,0.34,0.0
12/11/1991,1991-12-11-11.20.51.000000,SELL,NNCY,10.0,566.55,0.0
12/11/1991,1991-12-11-11.20.51.000000,SELL,NYKA,15.0,122.88,125.2500
12/11/1991,1991-12-11-11.20.51.000000,SELL,NZTA,20.0,113.14,-43.4000
12/11/1991,1991-12-11-11.20.51.000000,SELL,NZG,25.0,78.21,0.0
12/11/1991,1991-12-11-11.20.51.000000,SELL,NZMA,10.0,386.56,0.0
12/11/1991,1991-12-11-11.20.51.000000,SELL,NEZU,40.0,49.03,94.0000
12/11/1991,1991-12-11-11.20.51.000000,SELL,NKC,25.0,84.56,0.0
12/11/1991,1991-12-11-11.20.51.000000,SELL,OVQH,10.0,177.53,0.0
12/11/1991,1991-12-11-11.20.51.000000,SELL,OYX,5.0,295.33,0.0
12/11/1991,1991-12-11-11.20.51.000000,SELL,OZL,40.0,50.72,-87.0500
12/11/1991,1991-12-11-11.20.51.000000,SELL,OJN,20.0,106.5,0.0
12/11/1991,1991-12-11-11.20.51.000000,SELL,POF,40.0,58.79,0.0
12/11/1991,1991-12-11-11.20.51.000000,SELL,PRYT,10.0,166.88,0.0
12/11/1991,1991-12-11-11.20.51.000000,SELL,PZT,5.0,521.15,398.1000
12/11/1991,1991-12-11-11.20.51.000000,SELL,QUE,30.0,74.46,0.0
12/11/1991,1991-12-11-11.20.51.000000,SELL,AKCV,55.0,42.56,0.0
12/11/1991,1991-12-11-11.20.52.000000,SELL,PEZ,40.0,52.7,0.0
12/11/1991,1991-12-11-11.20.52.000000,SELL,PGEK,45.0,44.33,-310.5000
12/11/1991,1991-12-11-11.20.52.000000,SELL,QT,45.0,61.14,0.0
12/11/1991,1991-12-11-11.20.52.000000,SELL,SBKN,50.0,33.1,-15.0000
12/11/1991,1991-12-11-11.20.52.000000,SELL,TVYQ,25.0,71.2,0.0
12/11/1991,1991-12-11-11.20.52.000000,SELL,TBBTY,5.0,1084.95,0.0
12/11/1991,1991-12-11-11.20.52.000000,SELL,YAXQ,10.0,235.64,-68.0000
12/11/1991,1991-12-11-11.20.52.000000,SELL,YBJ,45.0,47.65,-8.1000
12/11/1991,1991-12-11-11.20.52.000000,SELL,ZBA,20.0,111.56,0.0
12/11/1991,1991-12-11-11.20.52.000000,SELL,ZF,60.0,30.4,348.6000
12/11/1991,1991-12-11-11.20.52.000000,SELL,AOY,30.0,69.09,4.5000
12/11/1991,1991-12-11-11.20.52.000000,SELL,AXR,30.0,77.81,121.2000
12/11/1991,1991-12-11-11.20.52.000000,SELL,EBFG,30.0,71.34,0.0
12/11/1991,1991-12-11-11.20.52.000000,SELL,FYO,20.0,86.83,0.0
12/11/1991,1991-12-11-11.20.52.000000,SELL,HAC,20.0,161.69,0.0
12/11/1991,1991-12-11-11.20.52.000000,SELL,I,20.0,203.29,0.0
12/11/1991,1991-12-11-11.20.52.000000,SELL,JLAA,10.0,183.03,441.4000
12/11/1991,1991-12-11-11.20.52.000000,SELL,MGF,70.0,30.86,-16.8000
12/11/1991,1991-12-11-11.21.40.000000,SELL,DPBZ,35.0,73.73,236.6000
12/11/1991,1991-12-11-11.21.41.000000,SELL,RONL,45.0,51.79,0.0
12/11/1991,1991-12-11-11.21.41.000000,SELL,FOHK,25.0,77.13,0.0
12/11/1991,1991-12-11-11.22.50.000000,BUY,ZH,1000.0,22.62,0.0
12/11/1991,1991-12-11-11.33.44.000000,BUY,URJN,8552.0,0.42,0.0
12/11/1991,1991-12-11-11.57.50.000000,BUY,PON,2000.0,16.24,5640.0000
12/11/1991,1991-12-11-11.57.50.000000,BUY,PON,2000.0,16.26,5600.0000
12/11/1991,1991-12-11-11.58.44.000000,BUY,PON,2000.0,16.24,5640.0000
12/11/1991,1991-12-11-11.59.36.000000,SELL,NQRF,250.0,54.01,-805.0000
12/11/1991,1991-12-11-12.02.38.000000,SELL,CCT,5.0,182.71,0.0
12/11/1991,1991-12-11-12.02.38.000000,SELL,CCT,4.0,182.71,0.0
12/11/1991,1991-12-11-12.02.38.000000,SELL,CCT,4.0,182.71,0.0
12/11/1991,1991-12-11-12.11.47.000000,BUY,PON,3000.0,16.2,8580.0000
12/11/1991,1991-12-11-12.12.29.000000,BUY,PON,300.0,16.16,870.0000
12/11/1991,1991-12-11-12.13.05.000000,BUY,PON,500.0,16.19,1435.0000
12/11/1991,1991-12-11-12.13.34.000000,BUY,PON,100.0,16.19,287.0000
12/11/1991,1991-12-11-13.35.47.000000,BUY,RKCQ,198.0,42.46,-183.3900
12/11/1991,1991-12-11-13.51.59.000000,BUY,URJN,10000.0,0.46,0.0
12/11/1991,1991-12-11-13.54.42.000000,BUY,GEFG,1000.0,6.98,0.0
12/11/1991,1991-12-11-14.10.42.000000,BUY,URJN,10000.0,0.44,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,N,8.0,55.07,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,NPR,17.0,100.26,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,NZC,6.0,107.37,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,NCQ,14.0,107.59,323.5400
12/11/1991,1991-12-11-14.11.12.000000,SELL,NGIV,47.0,17.11,8.4600
12/11/1991,1991-12-11-14.11.12.000000,SELL,NKC,51.0,84.61,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,ONZ,27.0,37.7,33.2100
12/11/1991,1991-12-11-14.11.12.000000,SELL,OOOL,28.0,77.54,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,OEX'O,18.0,115.05,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,PAD,47.0,32.92,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,PBFG,24.0,119.32,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,QRB,14.0,125.45,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,QVF,7.0,70.97,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,RBT,14.0,157.59,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,RFEK,18.0,67.32,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,TBBTY,5.0,1079.04,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,UBT,12.0,68.52,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,VEZ,29.0,29.16,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,XB,25.0,40.3,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,Y,26.0,46.9,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,YU,12.0,88.52,-112.2500
12/11/1991,1991-12-11-14.11.12.000000,SELL,ZBA,9.0,110.47,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,ZFSG,21.0,37.65,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,BEPY,15.0,34.64,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,BKL,10.0,92.31,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,CZ,15.0,86.13,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,GKA,44.0,43.1,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,HAU,21.0,72.27,73.7100
12/11/1991,1991-12-11-14.11.12.000000,SELL,I,3.0,206.86,0.0
12/11/1991,1991-12-11-14.11.12.000000,SELL,L,2.0,393.12,30.3200
12/11/1991,1991-12-11-14.11.49.000000,SELL,JSP,85.0,43.83,0.0
12/11/1991,1991-12-11-14.11.51.000000,SELL,PIF,71.0,68.55,0.0
12/11/1991,1991-12-11-14.12.08.000000,SELL,CTE,55.0,27.27,0.0
12/11/1991,1991-12-11-14.12.20.000000,SELL,OX,104.0,33.1,0.0
12/11/1991,1991-12-11-14.39.27.000000,BUY,PON,5000.0,16.37,13315.5000
12/11/1991,1991-12-11-14.48.52.000000,BUY,ZEIP,500.0,11.0,0.0
12/11/1991,1991-12-11-15.07.37.000000,SELL,NZFS,5.0,40.64,24.9500
12/11/1991,1991-12-11-15.07.37.000000,SELL,OWEV,10.0,29.26,-5.1000
12/11/1991,1991-12-11-15.07.38.000000,SELL,NPP,10.0,32.44,-134.0000
12/11/1991,1991-12-11-15.07.38.000000,SELL,NVEZ,10.0,54.99,63.2000
12/11/1991,1991-12-11-15.07.38.000000,SELL,OYXO,15.0,34.57,0.0
12/11/1991,1991-12-11-15.07.38.000000,SELL,PNGZ,10.0,41.77,154.4000
12/11/1991,1991-12-11-15.07.38.000000,SELL,PNIZ,10.0,34.94,-21.4000
12/11/1991,1991-12-11-15.07.38.000000,SELL,POFG,5.0,62.03,0.0
12/11/1991,1991-12-11-15.07.38.000000,SELL,PRO,10.0,70.2,143.8000
12/11/1991,1991-12-11-15.07.38.000000,SELL,PTAK,20.0,32.68,-176.8000
12/11/1991,1991-12-11-15.07.38.000000,SELL,PYP,10.0,60.09,0.0
12/11/1991,1991-12-11-15.07.38.000000,SELL,PZA,5.0,34.53,0.0
12/11/1991,1991-12-11-15.07.38.000000,SELL,PZC,5.0,73.23,-14.9000
12/11/1991,1991-12-11-15.07.38.000000,SELL,PAY,15.0,45.07,4.8000
12/11/1991,1991-12-11-15.07.38.000000,SELL,PAF,10.0,38.91,0.0
12/11/1991,1991-12-11-15.07.38.000000,SELL,PBUH,10.0,9.55,-0.7000
12/11/1991,1991-12-11-15.07.38.000000,SELL,PCUQ,10.0,43.15,29.0000
12/11/1991,1991-12-11-15.07.38.000000,SELL,PFTC,5.0,177.67,372.6500
12/11/1991,1991-12-11-15.07.38.000000,SELL,QED,5.0,107.15,130.7500
12/11/1991,1991-12-11-15.07.38.000000,SELL,RTBI,15.0,22.99,0.0
12/11/1991,1991-12-11-15.07.38.000000,SELL,SRVP,5.0,87.21,113.0000
12/11/1991,1991-12-11-15.07.38.000000,SELL,SRG,15.0,25.94,-35.5500
12/11/1991,1991-12-11-15.07.38.000000,SELL,SGX,15.0,19.27,55.2000
12/11/1991,1991-12-11-15.07.38.000000,SELL,TOPV,20.0,28.67,221.2000
12/11/1991,1991-12-11-15.07.38.000000,SELL,TCV,10.0,68.9,102.8000
12/11/1991,1991-12-11-15.07.38.000000,SELL,UPFT,15.0,27.24,42.9000
12/11/1991,1991-12-11-15.07.38.000000,SELL,UTE,15.0,38.06,131.4000
12/11/1991,1991-12-11-15.07.38.000000,SELL,UVOO,10.0,64.32,0.0
12/11/1991,1991-12-11-15.07.38.000000,SELL,UZFL,10.0,22.05,-81.8000
12/11/1991,1991-12-11-15.07.38.000000,SELL,UGYQ,25.0,17.88,101.7500
12/11/1991,1991-12-11-15.07.38.000000,SELL,VOXP,5.0,61.2,57.1000
12/11/1991,1991-12-11-15.07.38.000000,SELL,VPHV,5.0,64.24,0.0
12/11/1991,1991-12-11-15.07.38.000000,SELL,VCPZ,5.0,59.36,79.0500
